GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WCoachName,LCoachName,WMasseyMeanRank,WMasseyMedianRank,WMasseyBestRank,WMasseyWorstRank,LMasseyMeanRank,LMasseyMedianRank,LMasseyBestRank,LMasseyWorstRank,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WCoachStartDayNum,WCoachEndDayNum,LCoachStartDayNum,LCoachEndDayNum,WMasseyDayNum,WMasseySystemCount,WMasseyTop10Count,WMasseyTop25Count,WMassey_BOB,WMassey_COL,WMassey_DOK,WMassey_MAS,WMassey_MOR,WMassey_POM,WMassey_RPI,WMassey_SAG,WMassey_WLK,LMasseyDayNum,LMasseySystemCount,LMasseyTop10Count,LMasseyTop25Count,LMassey_BOB,LMassey_COL,LMassey_DOK,LMassey_MAS,LMassey_MOR,LMassey_POM,LMassey_RPI,LMassey_SAG,LMassey_WLK,_row_order,_is_tournament
M_2019_144_1222_1246,M,2019,144,NCAATourney,0,1,1,1246,1222,62,58,4,120,N,1,0,0,0,0,0,Y02,2.0,Y,Y03,3.0,Y,john_calipari,kelvin_sampson,7.223880597014926,7.0,4.0,10.0,11.0,11.0,1.0,20.0,22,46,4,12,14,19,10,24,11,13,4,2,13,21,53,7,20,9,12,7,14,11,7,6,1,23,0.0,154.0,0.0,154.0,133.0,67.0,67.0,67.0,,6.0,5.0,6.0,8.0,7.0,,6.0,8.0,133.0,67.0,31.0,67.0,,7.0,12.0,13.0,16.0,15.0,,17.0,14.0,88610,True
M_2019_144_1261_1277,M,2019,144,NCAATourney,0,1,1,1277,1261,80,63,17,143,N,1,0,0,0,0,0,W02,2.0,W,W03,3.0,W,tom_izzo,will_wade,5.149253731343284,5.0,1.0,18.0,16.08955223880597,15.0,8.0,28.0,31,66,13,32,5,8,15,26,22,7,4,6,10,24,61,6,21,9,14,14,20,8,9,4,0,10,0.0,154.0,0.0,154.0,133.0,67.0,66.0,67.0,,5.0,6.0,4.0,5.0,4.0,,4.0,3.0,133.0,67.0,7.0,65.0,,11.0,18.0,12.0,22.0,18.0,,20.0,16.0,88611,True
M_2019_145_1211_1403,M,2019,145,NCAATourney,0,1,1,1403,1211,75,69,6,144,N,1,0,0,0,0,0,X03,3.0,X,X01,1.0,X,chris_beard,mark_few,10.552238805970148,10.0,5.0,28.0,4.358208955223881,3.0,1.0,22.0,25,57,9,23,16,19,7,22,11,13,9,7,14,25,59,7,26,12,16,12,25,15,16,8,4,16,0.0,154.0,0.0,154.0,133.0,67.0,44.0,66.0,,13.0,9.0,17.0,11.0,9.0,,9.0,9.0,133.0,67.0,63.0,67.0,,10.0,1.0,9.0,2.0,2.0,,5.0,5.0,88612,True
M_2019_145_1345_1438,M,2019,145,NCAATourney,0,1,1,1438,1345,80,75,5,155,N,1,0,0,0,0,1,Z01,1.0,Z,Z03,3.0,Z,tony_bennett,matt_painter,1.8507462686567164,2.0,1.0,4.0,13.73134328358209,13.0,7.0,34.0,27,65,9,27,17,20,17,22,14,5,6,4,14,27,55,14,32,7,10,8,23,9,9,1,5,17,0.0,154.0,0.0,154.0,133.0,67.0,67.0,67.0,,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,133.0,67.0,21.0,64.0,,18.0,10.0,19.0,13.0,10.0,,10.0,10.0,88613,True
M_2019_146_1120_1246,M,2019,146,NCAATourney,0,1,1,1120,1246,77,71,6,148,N,1,0,0,0,0,1,Y05,5.0,Y,Y02,2.0,Y,bruce_pearl,john_calipari,14.26865671641791,14.0,6.0,25.0,7.223880597014926,7.0,4.0,10.0,26,65,7,23,18,24,12,25,8,9,10,7,21,27,61,5,21,12,21,11,30,14,14,5,5,19,0.0,154.0,0.0,154.0,133.0,67.0,6.0,67.0,,17.0,11.0,10.0,6.0,13.0,,11.0,11.0,133.0,67.0,67.0,67.0,,6.0,5.0,6.0,8.0,7.0,,6.0,8.0,88614,True
M_2019_146_1181_1277,M,2019,146,NCAATourney,0,1,1,1277,1181,68,67,1,135,N,1,0,0,0,0,0,W02,2.0,W,W01,1.0,W,tom_izzo,mike_krzyzewski,5.149253731343284,5.0,1.0,18.0,2.0,2.0,1.0,4.0,30,70,6,19,2,6,11,20,18,7,11,3,11,26,57,7,21,8,13,13,29,14,17,4,9,9,0.0,154.0,0.0,154.0,133.0,67.0,66.0,67.0,,5.0,6.0,4.0,5.0,4.0,,4.0,3.0,133.0,67.0,67.0,67.0,,1.0,3.0,1.0,1.0,3.0,,1.0,2.0,88615,True
M_2019_152_1120_1438,M,2019,152,NCAATourney,0,1,1,1438,1120,63,62,1,125,N,1,0,0,0,0,0,Z01,1.0,Z,Y05,5.0,Y,tony_bennett,bruce_pearl,1.8507462686567164,2.0,1.0,4.0,14.26865671641791,14.0,6.0,25.0,25,51,7,19,6,12,5,26,15,8,1,9,12,21,55,9,31,11,14,9,24,9,5,3,3,12,0.0,154.0,0.0,154.0,133.0,67.0,67.0,67.0,,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,133.0,67.0,6.0,67.0,,17.0,11.0,10.0,6.0,13.0,,11.0,11.0,88616,True
M_2019_152_1277_1403,M,2019,152,NCAATourney,0,1,1,1403,1277,61,51,10,112,N,1,0,0,0,0,0,X03,3.0,X,W02,2.0,W,chris_beard,tom_izzo,10.552238805970148,10.0,5.0,28.0,5.149253731343284,5.0,1.0,18.0,22,51,9,23,8,13,3,27,8,7,4,4,18,15,47,7,24,14,18,8,28,6,11,1,2,15,0.0,154.0,0.0,154.0,133.0,67.0,44.0,66.0,,13.0,9.0,17.0,11.0,9.0,,9.0,9.0,133.0,67.0,66.0,67.0,,5.0,6.0,4.0,5.0,4.0,,4.0,3.0,88617,True
M_2019_154_1403_1438,M,2019,154,NCAATourney,0,1,1,1438,1403,85,77,8,162,N,1,0,0,0,0,1,Z01,1.0,Z,X03,3.0,X,tony_bennett,chris_beard,1.8507462686567164,2.0,1.0,4.0,10.552238805970148,10.0,5.0,28.0,27,59,11,24,20,23,11,28,15,11,4,3,15,27,63,10,30,13,15,9,23,9,8,6,3,18,0.0,154.0,0.0,154.0,133.0,67.0,67.0,67.0,,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,133.0,67.0,44.0,66.0,,13.0,9.0,17.0,11.0,9.0,,9.0,9.0,88618,True
M_2021_136_1111_1313,M,2021,136,NCAATourney,0,1,1,1313,1111,54,53,1,107,N,1,0,0,0,0,0,X16b,16.0,X,X16a,16.0,X,robert_jones,dustin_kerns,188.98076923076923,196.5,111.0,250.0,181.19230769230768,179.5,129.0,244.0,20,58,7,18,7,9,5,24,10,9,10,4,14,16,62,6,36,15,16,12,30,7,12,5,10,8,0.0,154.0,0.0,154.0,133.0,52.0,0.0,0.0,,143.0,250.0,227.0,222.0,197.0,,211.0,207.0,133.0,52.0,0.0,0.0,,157.0,180.0,182.0,198.0,206.0,,185.0,190.0,97802,True
M_2021_136_1179_1455,M,2021,136,NCAATourney,0,1,1,1179,1455,53,52,1,105,N,1,0,0,0,0,0,X11a,11.0,X,X11b,11.0,X,darian_devries,isaac_brown,54.05769230769231,56.0,18.0,83.0,57.30769230769231,62.5,20.0,102.0,20,53,7,19,6,10,5,27,13,11,4,5,16,19,56,3,18,11,22,10,23,7,8,7,7,13,0.0,154.0,0.0,154.0,133.0,52.0,0.0,4.0,,37.0,63.0,57.0,57.0,53.0,,70.0,65.0,133.0,52.0,0.0,7.0,,24.0,58.0,58.0,79.0,74.0,,66.0,67.0,97803,True
M_2021_136_1277_1417,M,2021,136,NCAATourney,0,1,1,1417,1277,86,80,6,166,N,1,0,0,0,0,1,W11b,11.0,W,W11a,11.0,W,mick_cronin,tom_izzo,45.59615384615385,45.0,33.0,76.0,60.5,57.0,27.0,138.0,31,67,9,18,15,20,11,18,13,8,2,3,15,29,61,6,18,16,18,10,21,16,11,2,6,19,0.0,154.0,0.0,154.0,133.0,52.0,0.0,0.0,,39.0,38.0,43.0,49.0,44.0,,44.0,33.0,133.0,52.0,0.0,0.0,,57.0,77.0,38.0,59.0,56.0,,38.0,58.0,97804,True
M_2021_136_1291_1411,M,2021,136,NCAATourney,0,1,1,1411,1291,60,52,8,112,N,1,0,0,0,0,0,W16b,16.0,W,W16a,16.0,W,johnny_jones,dan_engelstad,190.7692307692308,196.0,107.0,264.0,189.44230769230768,190.0,142.0,264.0,22,57,6,14,10,19,9,26,9,5,2,2,14,19,49,6,22,8,16,4,29,9,9,1,7,12,0.0,154.0,0.0,154.0,133.0,52.0,0.0,0.0,,138.0,255.0,204.0,181.0,224.0,,212.0,200.0,133.0,52.0,0.0,0.0,,161.0,214.0,231.0,183.0,214.0,,205.0,192.0,97805,True
M_2021_137_1116_1159,M,2021,137,NCAATourney,0,1,1,1116,1159,85,68,17,153,N,1,0,0,0,0,0,Z03,3.0,Z,Z14,14.0,Z,eric_musselman,matt_langel,13.148148148148149,12.5,4.0,26.0,40.09615384615385,38.0,3.0,112.0,29,65,5,16,22,29,10,25,11,10,13,4,15,23,58,12,27,10,17,8,28,17,22,5,2,24,0.0,154.0,0.0,154.0,133.0,54.0,16.0,53.0,,11.0,13.0,11.0,10.0,18.0,,15.0,13.0,133.0,52.0,11.0,20.0,,14.0,52.0,80.0,41.0,84.0,,67.0,10.0,97806,True
M_2021_137_1124_1216,M,2021,137,NCAATourney,0,1,1,1124,1216,79,55,24,134,N,1,0,0,0,0,0,Z01,1.0,Z,Z16,16.0,Z,scott_drew,john_gallagher,3.074074074074074,2.0,2.0,19.0,174.30769230769232,173.0,135.0,234.0,31,75,11,33,6,10,14,28,16,10,15,6,16,19,54,5,22,12,15,4,26,11,24,5,7,15,0.0,154.0,0.0,154.0,133.0,54.0,53.0,54.0,,2.0,2.0,3.0,3.0,4.0,,2.0,3.0,133.0,52.0,0.0,0.0,,155.0,234.0,179.0,146.0,189.0,,186.0,181.0,97807,True
M_2021_137_1155_1353,M,2021,137,NCAATourney,0,1,1,1353,1155,60,56,4,116,N,1,0,0,0,0,0,Y10,10.0,Y,Y07,7.0,Y,steve_pikiell,brad_brownell,42.44230769230769,36.5,25.0,107.0,38.30769230769231,39.0,17.0,69.0,23,58,8,30,6,9,12,24,11,13,6,5,13,21,59,6,19,8,9,8,18,14,10,6,3,13,0.0,154.0,0.0,154.0,133.0,52.0,0.0,1.0,,42.0,56.0,29.0,34.0,34.0,,30.0,34.0,133.0,52.0,0.0,10.0,,22.0,47.0,41.0,51.0,42.0,,35.0,37.0,97808,True
M_2021_137_1156_1222,M,2021,137,NCAATourney,0,1,1,1222,1156,87,56,31,143,N,1,0,0,0,0,0,Y02,2.0,Y,Y15,15.0,Y,kelvin_sampson,dennis_gates,5.185185185185185,5.0,2.0,12.0,144.0,144.5,53.0,214.0,29,61,7,25,22,29,15,19,12,9,7,7,17,17,44,6,15,16,23,5,14,8,14,6,4,25,0.0,154.0,0.0,154.0,133.0,54.0,53.0,54.0,,6.0,3.0,6.0,6.0,6.0,,6.0,6.0,133.0,52.0,0.0,0.0,,89.0,201.0,167.0,128.0,150.0,,169.0,156.0,97809,True
M_2021_137_1180_1228,M,2021,137,NCAATourney,0,1,1,1228,1180,78,49,29,127,N,1,0,0,0,0,0,Y01,1.0,Y,Y16,16.0,Y,brad_underwood,zach_spiker,3.703703703703704,3.0,1.0,18.0,142.46153846153845,143.0,101.0,212.0,36,63,2,7,4,8,5,33,19,5,5,3,11,19,62,7,20,4,4,6,23,10,9,2,3,10,0.0,154.0,0.0,154.0,133.0,54.0,53.0,54.0,,4.0,6.0,2.0,2.0,3.0,,3.0,2.0,133.0,52.0,0.0,0.0,,137.0,153.0,160.0,131.0,145.0,,139.0,143.0,97810,True
M_2021_137_1196_1439,M,2021,137,NCAATourney,0,1,1,1196,1439,75,70,5,145,N,1,0,0,0,0,1,Z07,7.0,Z,Z10,10.0,Z,michael_white,mike_young,41.09615384615385,39.0,29.0,71.0,47.388888888888886,44.5,24.0,105.0,26,46,5,13,18,27,5,30,9,15,5,3,19,24,57,7,23,15,21,6,16,11,11,6,2,24,0.0,154.0,0.0,154.0,133.0,52.0,0.0,0.0,,50.0,32.0,37.0,39.0,37.0,,36.0,39.0,133.0,54.0,0.0,2.0,,36.0,45.0,45.0,45.0,50.0,,46.0,50.0,97811,True
M_2021_137_1210_1260,M,2021,137,NCAATourney,0,1,1,1260,1210,71,60,11,131,N,1,0,0,0,0,0,Y08,8.0,Y,Y09,9.0,Y,porter_moser,josh_pastner,23.85185185185185,21.5,6.0,65.0,34.25,34.5,9.0,55.0,25,53,11,27,10,15,12,17,18,9,5,0,9,27,47,3,10,3,5,1,15,10,12,6,5,19,0.0,154.0,0.0,154.0,133.0,54.0,4.0,30.0,,29.0,19.0,31.0,12.0,9.0,,37.0,32.0,133.0,52.0,1.0,3.0,,33.0,42.0,36.0,27.0,32.0,,33.0,36.0,97812,True
M_2021_137_1251_1329,M,2021,137,NCAATourney,0,1,1,1329,1251,69,60,9,129,N,1,0,0,0,0,0,Y04,4.0,Y,Y13,13.0,Y,michael_boynton,ritchie_mckay,21.75925925925926,20.5,5.0,45.0,94.32692307692308,97.0,50.0,135.0,23,57,3,15,20,29,11,24,5,13,9,7,17,21,56,8,21,10,13,4,26,12,16,7,7,22,0.0,154.0,0.0,154.0,133.0,54.0,10.0,30.0,,8.0,36.0,14.0,30.0,30.0,,26.0,25.0,133.0,52.0,0.0,0.0,,96.0,104.0,123.0,135.0,97.0,,109.0,109.0,97813,True
M_2021_137_1287_1452,M,2021,137,NCAATourney,0,1,1,1452,1287,84,67,17,151,N,1,0,0,0,0,0,Y03,3.0,Y,Y14,14.0,Y,bob_huggins,preston_spradlin,20.22222222222222,19.5,8.0,34.0,114.6153846153846,117.0,41.0,164.0,32,63,9,18,11,15,9,15,16,6,10,4,16,26,50,10,19,5,9,7,19,15,18,4,5,14,0.0,154.0,0.0,154.0,133.0,54.0,1.0,41.0,,15.0,17.0,26.0,31.0,27.0,,19.0,22.0,133.0,52.0,0.0,0.0,,75.0,147.0,140.0,111.0,127.0,,151.0,124.0,97814,True
M_2021_137_1314_1458,M,2021,137,NCAATourney,0,1,1,1458,1314,85,62,23,147,N,1,0,0,0,0,0,Z09,9.0,Z,Z08,8.0,Z,greg_gard,roy_williams,27.96153846153846,28.0,10.0,80.0,30.557692307692307,29.0,7.0,73.0,31,61,13,27,10,12,7,27,15,6,5,8,11,25,65,5,13,7,10,10,20,10,10,2,5,14,0.0,154.0,0.0,154.0,133.0,52.0,3.0,23.0,,47.0,29.0,13.0,11.0,10.0,,13.0,23.0,133.0,52.0,1.0,18.0,,35.0,22.0,21.0,20.0,28.0,,20.0,30.0,97815,True
M_2021_137_1317_1345,M,2021,137,NCAATourney,0,1,1,1317,1345,78,69,9,147,N,1,0,0,0,0,1,Z13,13.0,Z,Z04,4.0,Z,grant_mccasland,matt_painter,74.63461538461539,77.0,25.0,98.0,22.685185185185187,20.5,10.0,52.0,28,59,9,21,13,15,6,22,14,5,4,3,18,25,69,9,30,10,14,18,19,13,11,2,6,18,0.0,154.0,0.0,154.0,133.0,52.0,0.0,1.0,,85.0,62.0,84.0,94.0,71.0,,84.0,78.0,133.0,54.0,1.0,39.0,,25.0,46.0,10.0,23.0,13.0,,16.0,20.0,97816,True
M_2021_137_1326_1331,M,2021,137,NCAATourney,0,1,1,1331,1326,75,72,3,147,N,1,0,0,0,0,1,Z15,15.0,Z,Z02,2.0,Z,paul_mills,chris_holtmann,159.59615384615384,158.0,106.0,202.0,10.61111111111111,9.0,5.0,29.0,25,70,11,35,14,18,8,22,13,6,10,1,16,29,67,5,23,9,18,10,34,15,16,2,5,17,0.0,154.0,0.0,154.0,133.0,52.0,0.0,0.0,,181.0,187.0,141.0,130.0,151.0,,152.0,151.0,133.0,54.0,39.0,51.0,,10.0,28.0,7.0,8.0,7.0,,7.0,8.0,97817,True
M_2021_137_1333_1397,M,2021,137,NCAATourney,0,1,1,1333,1397,70,56,14,126,N,1,0,0,0,0,0,Y12,12.0,Y,Y05,5.0,Y,wayne_tinkle,rick_barnes,76.78846153846153,77.0,35.0,143.0,21.384615384615383,21.0,7.0,42.0,27,56,10,21,6,10,10,30,20,14,5,6,13,21,63,5,26,9,12,13,20,10,10,8,2,16,0.0,154.0,0.0,154.0,133.0,52.0,0.0,0.0,,64.0,90.0,63.0,54.0,85.0,,82.0,69.0,133.0,52.0,4.0,37.0,,30.0,7.0,24.0,9.0,21.0,,17.0,26.0,97818,True
M_2021_137_1361_1393,M,2021,137,NCAATourney,0,1,1,1393,1361,78,62,16,140,N,1,0,0,0,0,0,Y11,11.0,Y,Y06,6.0,Y,jim_boeheim,brian_dutcher,46.61538461538461,45.0,29.0,75.0,16.185185185185187,15.0,2.0,36.0,26,47,15,27,11,13,4,24,14,12,0,8,15,24,67,11,40,3,7,12,18,16,4,6,1,14,0.0,154.0,0.0,154.0,133.0,52.0,0.0,0.0,,45.0,49.0,40.0,43.0,41.0,,34.0,46.0,133.0,54.0,12.0,47.0,,7.0,21.0,15.0,17.0,20.0,,21.0,15.0,97819,True
M_2021_137_1403_1429,M,2021,137,NCAATourney,0,1,1,1403,1429,65,53,12,118,N,1,0,0,0,0,0,Z06,6.0,Z,Z11,11.0,Z,chris_beard,craig_smith,24.574074074074076,23.0,8.0,49.0,42.30769230769231,41.5,19.0,65.0,26,62,7,18,6,8,6,20,15,7,8,3,14,22,50,4,19,5,10,8,26,13,22,3,9,13,0.0,154.0,0.0,154.0,133.0,54.0,3.0,31.0,,41.0,8.0,19.0,21.0,23.0,,22.0,28.0,133.0,52.0,0.0,2.0,,48.0,31.0,46.0,61.0,40.0,,50.0,45.0,97820,True
M_2021_137_1437_1457,M,2021,137,NCAATourney,0,1,1,1437,1457,73,63,10,136,N,1,0,0,0,0,0,Z05,5.0,Z,Z12,12.0,Z,jay_wright,pat_kelsey,19.203703703703702,16.0,7.0,124.0,66.71153846153847,70.5,7.0,119.0,23,52,8,25,19,26,6,25,11,6,3,8,21,21,58,7,22,14,19,9,25,13,10,0,0,23,0.0,154.0,0.0,154.0,133.0,54.0,10.0,49.0,,19.0,9.0,16.0,25.0,12.0,,11.0,12.0,133.0,52.0,1.0,5.0,,52.0,80.0,87.0,50.0,91.0,,87.0,83.0,97821,True
M_2021_138_1101_1400,M,2021,138,NCAATourney,0,1,1,1101,1400,53,52,1,105,N,1,0,0,0,0,0,W14,14.0,W,W03,3.0,W,joe_golding,shaka_smart,83.15384615384616,82.0,22.0,151.0,16.85185185185185,16.5,6.0,28.0,20,67,3,18,10,12,13,17,9,9,11,0,15,18,40,7,20,9,11,5,25,15,22,6,9,16,0.0,154.0,0.0,154.0,133.0,52.0,0.0,1.0,,93.0,86.0,106.0,77.0,86.0,,98.0,72.0,133.0,54.0,11.0,48.0,,9.0,15.0,12.0,19.0,26.0,,18.0,21.0,97822,True
M_2021_138_1104_1233,M,2021,138,NCAATourney,0,1,1,1104,1233,68,55,13,123,N,1,0,0,0,0,0,W02,2.0,W,W15,15.0,W,nate_oats,rick_pitino,6.833333333333333,7.0,4.0,21.0,143.40384615384616,140.0,62.0,237.0,25,53,5,16,13,23,10,27,10,14,10,3,17,23,59,5,23,4,5,5,20,8,15,7,8,19,0.0,154.0,0.0,154.0,133.0,54.0,52.0,54.0,,5.0,4.0,8.0,7.0,8.0,,9.0,7.0,133.0,52.0,0.0,0.0,,111.0,161.0,171.0,122.0,178.0,,163.0,146.0,97823,True
M_2021_138_1140_1417,M,2021,138,NCAATourney,0,1,1,1417,1140,73,62,11,135,N,1,0,0,0,0,0,W11b,11.0,W,W06,6.0,W,mick_cronin,mark_pope,45.59615384615385,45.0,33.0,76.0,20.90566037735849,23.0,3.0,41.0,28,58,8,19,9,16,8,20,10,3,3,3,18,25,51,3,17,9,16,8,24,5,10,1,2,18,0.0,154.0,0.0,154.0,133.0,52.0,0.0,0.0,,39.0,38.0,43.0,49.0,44.0,,44.0,33.0,133.0,53.0,8.0,37.0,,12.0,23.0,25.0,36.0,24.0,,25.0,14.0,97824,True
M_2021_138_1160_1207,M,2021,138,NCAATourney,0,1,1,1160,1207,96,73,23,169,N,1,0,0,0,0,0,W05,5.0,W,W12,12.0,W,tad_boyle,patrick_ewing,20.01851851851852,20.0,6.0,37.0,60.69230769230769,59.5,19.0,110.0,34,56,16,25,12,14,1,25,27,11,3,3,17,23,58,8,24,19,26,6,19,12,12,5,4,16,0.0,154.0,0.0,154.0,133.0,54.0,4.0,43.0,,26.0,18.0,22.0,15.0,17.0,,24.0,11.0,133.0,52.0,0.0,2.0,,63.0,92.0,53.0,48.0,55.0,,63.0,51.0,97825,True
M_2021_138_1163_1268,M,2021,138,NCAATourney,0,1,1,1268,1163,63,54,9,117,N,1,0,0,0,0,0,W10,10.0,W,W07,7.0,W,mark_turgeon,dan_hurley,42.75,38.5,19.0,88.0,26.57692307692308,27.5,9.0,74.0,22,43,9,18,10,14,3,24,13,10,4,4,14,21,65,7,23,5,12,21,18,10,10,6,5,17,0.0,154.0,0.0,154.0,133.0,52.0,0.0,1.0,,54.0,68.0,30.0,32.0,31.0,,32.0,35.0,133.0,52.0,3.0,23.0,,34.0,33.0,28.0,22.0,16.0,,23.0,17.0,97826,True
M_2021_138_1166_1364,M,2021,138,NCAATourney,0,1,1,1166,1364,63,62,1,125,N,1,0,0,0,0,0,X05,5.0,X,X12,12.0,X,greg_mcdermott,joe_pasternack,21.85185185185185,19.0,10.0,72.0,65.98039215686275,67.0,22.0,107.0,26,58,7,25,4,7,7,21,18,8,4,3,14,22,57,5,21,13,17,10,26,15,7,2,3,16,0.0,154.0,0.0,154.0,133.0,54.0,2.0,39.0,,32.0,20.0,17.0,28.0,19.0,,14.0,16.0,133.0,51.0,0.0,2.0,,44.0,85.0,75.0,63.0,69.0,,94.0,54.0,97827,True
M_2021_138_1179_1425,M,2021,138,NCAATourney,0,1,1,1425,1179,72,56,16,128,N,1,0,0,0,0,0,X06,6.0,X,X11a,11.0,X,andy_enfield,darian_devries,16.796296296296298,16.0,8.0,36.0,54.05769230769231,56.0,18.0,83.0,29,58,6,18,8,15,9,26,20,8,3,7,10,20,68,7,23,9,11,12,19,11,7,5,1,17,0.0,154.0,0.0,154.0,133.0,54.0,7.0,50.0,,13.0,16.0,20.0,14.0,14.0,,27.0,9.0,133.0,52.0,0.0,4.0,,37.0,63.0,57.0,57.0,53.0,,70.0,65.0,97828,True
M_2021_138_1186_1242,M,2021,138,NCAATourney,0,1,1,1242,1186,93,84,9,177,N,1,0,0,0,0,0,X03,3.0,X,X14,14.0,X,bill_self,shantay_legans,16.09259259259259,15.0,3.0,47.0,106.3076923076923,106.0,64.0,147.0,34,71,12,30,13,16,9,23,20,5,7,3,16,29,58,10,26,16,18,3,26,18,12,2,4,17,0.0,154.0,0.0,154.0,133.0,54.0,12.0,50.0,,16.0,10.0,9.0,16.0,22.0,,10.0,19.0,133.0,52.0,0.0,0.0,,125.0,105.0,109.0,106.0,110.0,,110.0,94.0,97829,True
M_2021_138_1199_1422,M,2021,138,NCAATourney,0,1,1,1199,1422,64,54,10,118,N,1,0,0,0,0,0,W04,4.0,W,W13,13.0,W,leonard_hamilton,wes_miller,19.14814814814815,18.5,8.0,34.0,90.3921568627451,89.0,45.0,292.0,25,48,0,9,14,20,5,30,15,13,3,6,15,19,60,7,27,9,13,7,19,14,8,7,1,18,0.0,154.0,0.0,154.0,133.0,54.0,5.0,47.0,,23.0,14.0,23.0,18.0,15.0,,12.0,18.0,133.0,51.0,0.0,0.0,,65.0,69.0,103.0,108.0,100.0,,86.0,95.0,97830,True
M_2021_138_1211_1313,M,2021,138,NCAATourney,0,1,1,1211,1313,98,55,43,153,N,1,0,0,0,0,0,X01,1.0,X,X16b,16.0,X,mark_few,robert_jones,1.037037037037037,1.0,1.0,3.0,188.98076923076923,196.5,111.0,250.0,34,61,14,27,16,18,9,33,27,11,8,3,15,19,62,7,21,10,16,4,17,10,9,7,0,14,0.0,154.0,0.0,154.0,133.0,54.0,54.0,54.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,133.0,52.0,0.0,0.0,,143.0,250.0,227.0,222.0,197.0,,211.0,207.0,97831,True
M_2021_138_1213_1234,M,2021,138,NCAATourney,0,1,1,1234,1213,86,74,12,160,N,1,0,0,0,0,0,X02,2.0,X,X15,15.0,X,fran_mccaffery,bryce_drew,8.055555555555555,6.5,2.0,33.0,110.46153846153848,111.0,65.0,177.0,29,54,10,22,18,24,9,23,17,6,4,6,15,30,70,7,26,7,11,14,15,19,6,4,4,20,0.0,154.0,0.0,154.0,133.0,54.0,46.0,53.0,,17.0,11.0,5.0,5.0,5.0,,5.0,5.0,133.0,52.0,0.0,0.0,,126.0,117.0,118.0,82.0,108.0,,127.0,92.0,97832,True
M_2021_138_1261_1382,M,2021,138,NCAATourney,0,1,1,1261,1382,76,61,15,137,N,1,0,0,0,0,0,W08,8.0,W,W09,9.0,W,will_wade,mark_schmidt,26.384615384615383,26.0,13.0,44.0,27.653846153846157,27.5,8.0,59.0,25,62,8,25,18,22,13,32,11,7,2,5,18,21,63,3,20,16,20,9,20,10,3,3,5,17,0.0,154.0,0.0,154.0,133.0,52.0,0.0,20.0,,31.0,26.0,27.0,13.0,29.0,,28.0,29.0,133.0,52.0,2.0,21.0,,21.0,35.0,33.0,26.0,25.0,,40.0,31.0,97833,True
M_2021_138_1276_1411,M,2021,138,NCAATourney,0,1,1,1276,1411,82,66,16,148,N,1,0,0,0,0,0,W01,1.0,W,W16b,16.0,W,juwan_howard,johnny_jones,4.833333333333333,4.0,2.0,42.0,190.7692307692308,196.0,107.0,264.0,26,54,9,26,21,26,9,24,19,14,4,4,21,23,64,1,12,19,22,10,13,7,10,8,2,20,0.0,154.0,0.0,154.0,133.0,54.0,52.0,53.0,,3.0,5.0,4.0,4.0,2.0,,4.0,4.0,133.0,52.0,0.0,0.0,,138.0,255.0,204.0,181.0,224.0,,212.0,200.0,97834,True
M_2021_138_1281_1328,M,2021,138,NCAATourney,0,1,1,1328,1281,72,68,4,140,N,1,0,0,0,0,0,X08,8.0,X,X09,9.0,X,lon_kruger,cuonzo_martin,41.23076923076923,39.0,25.0,101.0,41.44230769230769,43.0,10.0,58.0,23,55,7,15,19,24,6,23,14,6,5,4,16,22,58,11,27,13,16,7,26,15,8,5,4,18,0.0,154.0,0.0,154.0,133.0,52.0,0.0,1.0,,51.0,30.0,34.0,38.0,39.0,,39.0,41.0,133.0,52.0,1.0,2.0,,27.0,43.0,39.0,35.0,51.0,,51.0,43.0,97835,True
M_2021_138_1325_1438,M,2021,138,NCAATourney,0,1,1,1325,1438,62,58,4,120,N,1,0,0,0,0,0,X13,13.0,X,X04,4.0,X,jeff_boals,tony_bennett,83.40384615384616,82.5,29.0,110.0,17.796296296296298,18.0,8.0,32.0,21,50,7,23,13,14,5,30,12,9,1,2,9,21,60,8,31,8,10,5,23,10,3,5,7,13,0.0,154.0,0.0,154.0,133.0,52.0,0.0,0.0,,79.0,106.0,82.0,73.0,78.0,,102.0,107.0,133.0,54.0,4.0,51.0,,20.0,12.0,18.0,24.0,11.0,,8.0,24.0,97836,True
